test,null_mean_l1_divergence
T2_divergence_L1_count_matched,150.143
T2_divergence_L1_count_matched,191.093
T2_divergence_L1_count_matched,168.453
T2_divergence_L1_count_matched,201.0
T2_divergence_L1_count_matched,198.489
T2_divergence_L1_count_matched,207.464
T2_divergence_L1_count_matched,183.582
T2_divergence_L1_count_matched,188.119
T2_divergence_L1_count_matched,198.146
T2_divergence_L1_count_matched,166.531
T2_divergence_L1_count_matched,184.125
T2_divergence_L1_count_matched,190.659
T2_divergence_L1_count_matched,171.804
T2_divergence_L1_count_matched,202.082
T2_divergence_L1_count_matched,170.622
T2_divergence_L1_count_matched,212.873
T2_divergence_L1_count_matched,194.686
T2_divergence_L1_count_matched,218.017
T2_divergence_L1_count_matched,191.571
T2_divergence_L1_count_matched,194.9
T2_divergence_L1_count_matched,205.302
T2_divergence_L1_count_matched,188.512
T2_divergence_L1_count_matched,187.159
T2_divergence_L1_count_matched,216.13
T2_divergence_L1_count_matched,184.279
T2_divergence_L1_count_matched,154.25
T2_divergence_L1_count_matched,176.269
T2_divergence_L1_count_matched,207.212
T2_divergence_L1_count_matched,171.896
T2_divergence_L1_count_matched,148.238
T2_divergence_L1_count_matched,186.488
T2_divergence_L1_count_matched,175.633
T2_divergence_L1_count_matched,200.489
T2_divergence_L1_count_matched,206.683
T2_divergence_L1_count_matched,209.846
T2_divergence_L1_count_matched,215.667
T2_divergence_L1_count_matched,191.429
T2_divergence_L1_count_matched,189.694
T2_divergence_L1_count_matched,208.268
T2_divergence_L1_count_matched,197.086
T2_divergence_L1_count_matched,216.098
T2_divergence_L1_count_matched,184.333
T2_divergence_L1_count_matched,194.34
T2_divergence_L1_count_matched,175.102
T2_divergence_L1_count_matched,204.431
T2_divergence_L1_count_matched,195.524
T2_divergence_L1_count_matched,182.104
T2_divergence_L1_count_matched,193.493
T2_divergence_L1_count_matched,184.0
T2_divergence_L1_count_matched,173.768
T2_divergence_L1_count_matched,199.9
T2_divergence_L1_count_matched,190.63
T2_divergence_L1_count_matched,193.304
T2_divergence_L1_count_matched,211.926
T2_divergence_L1_count_matched,176.095
T2_divergence_L1_count_matched,178.5
T2_divergence_L1_count_matched,183.6
T2_divergence_L1_count_matched,215.238
T2_divergence_L1_count_matched,193.824
T2_divergence_L1_count_matched,151.64
T2_divergence_L1_count_matched,179.848
T2_divergence_L1_count_matched,198.405
T2_divergence_L1_count_matched,193.244
T2_divergence_L1_count_matched,198.592
T2_divergence_L1_count_matched,222.763
T2_divergence_L1_count_matched,190.356
T2_divergence_L1_count_matched,142.979
T2_divergence_L1_count_matched,199.849
T2_divergence_L1_count_matched,192.4
T2_divergence_L1_count_matched,197.561
T2_divergence_L1_count_matched,212.373
T2_divergence_L1_count_matched,177.371
T2_divergence_L1_count_matched,142.791
T2_divergence_L1_count_matched,195.907
T2_divergence_L1_count_matched,163.488
T2_divergence_L1_count_matched,200.667
T2_divergence_L1_count_matched,167.094
T2_divergence_L1_count_matched,183.404
T2_divergence_L1_count_matched,195.9
T2_divergence_L1_count_matched,196.404
T2_divergence_L1_count_matched,177.896
T2_divergence_L1_count_matched,196.477
T2_divergence_L1_count_matched,173.368
T2_divergence_L1_count_matched,196.281
T2_divergence_L1_count_matched,205.324
T2_divergence_L1_count_matched,183.404
T2_divergence_L1_count_matched,203.511
T2_divergence_L1_count_matched,157.605
T2_divergence_L1_count_matched,212.686
T2_divergence_L1_count_matched,195.419
T2_divergence_L1_count_matched,184.075
T2_divergence_L1_count_matched,148.984
T2_divergence_L1_count_matched,186.704
T2_divergence_L1_count_matched,175.691
T2_divergence_L1_count_matched,205.237
T2_divergence_L1_count_matched,195.603
T2_divergence_L1_count_matched,193.517
T2_divergence_L1_count_matched,188.473
T2_divergence_L1_count_matched,216.792
T2_divergence_L1_count_matched,186.902
T2_divergence_L1_count_matched,207.95
T2_divergence_L1_count_matched,199.188
T2_divergence_L1_count_matched,198.268
T2_divergence_L1_count_matched,197.37
T2_divergence_L1_count_matched,184.328
T2_divergence_L1_count_matched,257.831
T2_divergence_L1_count_matched,188.0
T2_divergence_L1_count_matched,188.766
T2_divergence_L1_count_matched,196.655
T2_divergence_L1_count_matched,206.431
T2_divergence_L1_count_matched,170.804
T2_divergence_L1_count_matched,185.338
T2_divergence_L1_count_matched,161.133
T2_divergence_L1_count_matched,174.425
T2_divergence_L1_count_matched,217.02
T2_divergence_L1_count_matched,203.632
T2_divergence_L1_count_matched,185.612
T2_divergence_L1_count_matched,182.76
T2_divergence_L1_count_matched,190.791
T2_divergence_L1_count_matched,185.265
T2_divergence_L1_count_matched,213.898
T2_divergence_L1_count_matched,172.136
T2_divergence_L1_count_matched,171.941
T2_divergence_L1_count_matched,170.7
T2_divergence_L1_count_matched,207.308
T2_divergence_L1_count_matched,211.935
T2_divergence_L1_count_matched,199.163
T2_divergence_L1_count_matched,193.797
T2_divergence_L1_count_matched,177.25
T2_divergence_L1_count_matched,198.912
T2_divergence_L1_count_matched,198.094
T2_divergence_L1_count_matched,158.756
T2_divergence_L1_count_matched,198.737
T2_divergence_L1_count_matched,182.255
T2_divergence_L1_count_matched,234.366
T2_divergence_L1_count_matched,178.067
T2_divergence_L1_count_matched,188.656
T2_divergence_L1_count_matched,161.419
T2_divergence_L1_count_matched,169.309
T2_divergence_L1_count_matched,191.471
T2_divergence_L1_count_matched,185.913
T2_divergence_L1_count_matched,208.195
T2_divergence_L1_count_matched,224.667
T2_divergence_L1_count_matched,175.097
T2_divergence_L1_count_matched,195.714
T2_divergence_L1_count_matched,186.349
T2_divergence_L1_count_matched,190.0
T2_divergence_L1_count_matched,185.473
T2_divergence_L1_count_matched,147.696
T2_divergence_L1_count_matched,189.744
T2_divergence_L1_count_matched,212.927
T2_divergence_L1_count_matched,191.133
T2_divergence_L1_count_matched,206.532
T2_divergence_L1_count_matched,190.125
T2_divergence_L1_count_matched,198.819
T2_divergence_L1_count_matched,195.082
T2_divergence_L1_count_matched,170.375
T2_divergence_L1_count_matched,183.685
T2_divergence_L1_count_matched,185.8
T2_divergence_L1_count_matched,178.419
T2_divergence_L1_count_matched,178.426
T2_divergence_L1_count_matched,186.51
T2_divergence_L1_count_matched,197.7
T2_divergence_L1_count_matched,170.35
T2_divergence_L1_count_matched,211.642
T2_divergence_L1_count_matched,183.088
T2_divergence_L1_count_matched,196.019
T2_divergence_L1_count_matched,164.978
T2_divergence_L1_count_matched,189.951
T2_divergence_L1_count_matched,201.683
T2_divergence_L1_count_matched,193.851
T2_divergence_L1_count_matched,169.8
T2_divergence_L1_count_matched,197.889
T2_divergence_L1_count_matched,173.667
T2_divergence_L1_count_matched,201.22
T2_divergence_L1_count_matched,175.425
T2_divergence_L1_count_matched,207.629
T2_divergence_L1_count_matched,167.355
T2_divergence_L1_count_matched,184.3
T2_divergence_L1_count_matched,179.146
T2_divergence_L1_count_matched,202.372
T2_divergence_L1_count_matched,180.849
T2_divergence_L1_count_matched,205.344
T2_divergence_L1_count_matched,177.415
T2_divergence_L1_count_matched,175.712
T2_divergence_L1_count_matched,187.043
T2_divergence_L1_count_matched,182.649
T2_divergence_L1_count_matched,163.16
T2_divergence_L1_count_matched,158.068
T2_divergence_L1_count_matched,179.735
T2_divergence_L1_count_matched,182.615
T2_divergence_L1_count_matched,155.872
T2_divergence_L1_count_matched,204.103
T2_divergence_L1_count_matched,183.581
T2_divergence_L1_count_matched,199.983
T2_divergence_L1_count_matched,191.778
T2_divergence_L1_count_matched,198.0
T2_divergence_L1_count_matched,196.746
T2_divergence_L1_count_matched,175.714
T2_divergence_L1_count_matched,189.444
T2_divergence_L1_count_matched,213.773
T2_divergence_L1_count_matched,181.558
T2_divergence_L1_count_matched,187.837
T2_divergence_L1_count_matched,186.979
T2_divergence_L1_count_matched,179.625
T2_divergence_L1_count_matched,191.837
T2_divergence_L1_count_matched,202.588
T2_divergence_L1_count_matched,202.854
T2_divergence_L1_count_matched,190.615
T2_divergence_L1_count_matched,190.917
T2_divergence_L1_count_matched,174.068
T2_divergence_L1_count_matched,200.681
T2_divergence_L1_count_matched,178.903
T2_divergence_L1_count_matched,160.111
T2_divergence_L1_count_matched,201.642
T2_divergence_L1_count_matched,174.65
T2_divergence_L1_count_matched,218.902
T2_divergence_L1_count_matched,188.177
T2_divergence_L1_count_matched,157.119
T2_divergence_L1_count_matched,167.073
T2_divergence_L1_count_matched,181.712
T2_divergence_L1_count_matched,168.172
T2_divergence_L1_count_matched,182.902
T2_divergence_L1_count_matched,213.87
T2_divergence_L1_count_matched,198.345
T2_divergence_L1_count_matched,222.8
T2_divergence_L1_count_matched,190.361
T2_divergence_L1_count_matched,163.492
T2_divergence_L1_count_matched,215.308
T2_divergence_L1_count_matched,202.56
T2_divergence_L1_count_matched,208.176
T2_divergence_L1_count_matched,172.028
T2_divergence_L1_count_matched,194.062
T2_divergence_L1_count_matched,184.526
T2_divergence_L1_count_matched,179.66
T2_divergence_L1_count_matched,190.618
T2_divergence_L1_count_matched,211.88
T2_divergence_L1_count_matched,221.6
T2_divergence_L1_count_matched,167.574
T2_divergence_L1_count_matched,215.69
T2_divergence_L1_count_matched,158.236
T2_divergence_L1_count_matched,200.58
T2_divergence_L1_count_matched,181.523
T2_divergence_L1_count_matched,170.551
T2_divergence_L1_count_matched,187.535
T2_divergence_L1_count_matched,180.178
T2_divergence_L1_count_matched,183.017
T2_divergence_L1_count_matched,204.886
T2_divergence_L1_count_matched,201.736
T2_divergence_L1_count_matched,177.298
T2_divergence_L1_count_matched,197.85
T2_divergence_L1_count_matched,187.071
T2_divergence_L1_count_matched,198.549
T2_divergence_L1_count_matched,192.54
T2_divergence_L1_count_matched,198.523
T2_divergence_L1_count_matched,175.519
T2_divergence_L1_count_matched,239.84
T2_divergence_L1_count_matched,174.032
T2_divergence_L1_count_matched,175.469
T2_divergence_L1_count_matched,181.0
T2_divergence_L1_count_matched,187.024
T2_divergence_L1_count_matched,191.1
T2_divergence_L1_count_matched,167.982
T2_divergence_L1_count_matched,184.016
T2_divergence_L1_count_matched,211.929
T2_divergence_L1_count_matched,205.5
T2_divergence_L1_count_matched,197.326
T2_divergence_L1_count_matched,186.738
T2_divergence_L1_count_matched,174.979
T2_divergence_L1_count_matched,195.925
T2_divergence_L1_count_matched,188.25
T2_divergence_L1_count_matched,198.118
T2_divergence_L1_count_matched,186.094
T2_divergence_L1_count_matched,172.49
T2_divergence_L1_count_matched,170.937
T2_divergence_L1_count_matched,197.14
T2_divergence_L1_count_matched,184.719
T2_divergence_L1_count_matched,189.5
T2_divergence_L1_count_matched,200.391
T2_divergence_L1_count_matched,179.314
T2_divergence_L1_count_matched,190.113
T2_divergence_L1_count_matched,160.725
T2_divergence_L1_count_matched,187.214
T2_divergence_L1_count_matched,181.698
T2_divergence_L1_count_matched,196.953
T2_divergence_L1_count_matched,184.489
T2_divergence_L1_count_matched,189.855
T2_divergence_L1_count_matched,224.585
T2_divergence_L1_count_matched,198.923
T2_divergence_L1_count_matched,174.733
T2_divergence_L1_count_matched,162.786
T2_divergence_L1_count_matched,185.966
T2_divergence_L1_count_matched,222.127
T2_divergence_L1_count_matched,225.902
T2_divergence_L1_count_matched,176.357
T2_divergence_L1_count_matched,173.062
T2_divergence_L1_count_matched,193.81
T2_divergence_L1_count_matched,183.217
T2_divergence_L1_count_matched,175.433
T2_divergence_L1_count_matched,218.977
T2_divergence_L1_count_matched,172.646
T2_divergence_L1_count_matched,182.418
T2_divergence_L1_count_matched,198.415
T2_divergence_L1_count_matched,196.048
T2_divergence_L1_count_matched,202.683
T2_divergence_L1_count_matched,177.018
T2_divergence_L1_count_matched,166.217
T2_divergence_L1_count_matched,185.051
T2_divergence_L1_count_matched,187.694
T2_divergence_L1_count_matched,191.571
T2_divergence_L1_count_matched,180.909
T2_divergence_L1_count_matched,216.467
T2_divergence_L1_count_matched,220.548
T2_divergence_L1_count_matched,197.69
T2_divergence_L1_count_matched,198.875
T2_divergence_L1_count_matched,134.071
T2_divergence_L1_count_matched,168.982
T2_divergence_L1_count_matched,178.021
T2_divergence_L1_count_matched,180.475
T2_divergence_L1_count_matched,201.977
T2_divergence_L1_count_matched,182.938
T2_divergence_L1_count_matched,189.78
T2_divergence_L1_count_matched,206.037
T2_divergence_L1_count_matched,162.433
T2_divergence_L1_count_matched,174.135
T2_divergence_L1_count_matched,195.725
T2_divergence_L1_count_matched,180.943
T2_divergence_L1_count_matched,211.481
T2_divergence_L1_count_matched,177.411
T2_divergence_L1_count_matched,192.553
T2_divergence_L1_count_matched,209.205
T2_divergence_L1_count_matched,143.667
T2_divergence_L1_count_matched,189.15
T2_divergence_L1_count_matched,199.024
T2_divergence_L1_count_matched,144.357
T2_divergence_L1_count_matched,197.364
T2_divergence_L1_count_matched,218.733
T2_divergence_L1_count_matched,205.582
T2_divergence_L1_count_matched,170.63
T2_divergence_L1_count_matched,177.662
T2_divergence_L1_count_matched,185.258
T2_divergence_L1_count_matched,185.667
T2_divergence_L1_count_matched,211.161
T2_divergence_L1_count_matched,185.226
T2_divergence_L1_count_matched,173.673
T2_divergence_L1_count_matched,174.652
T2_divergence_L1_count_matched,180.089
T2_divergence_L1_count_matched,195.13
T2_divergence_L1_count_matched,161.725
T2_divergence_L1_count_matched,190.927
T2_divergence_L1_count_matched,195.75
T2_divergence_L1_count_matched,187.275
T2_divergence_L1_count_matched,196.385
T2_divergence_L1_count_matched,199.545
T2_divergence_L1_count_matched,205.795
T2_divergence_L1_count_matched,183.981
T2_divergence_L1_count_matched,157.95
T2_divergence_L1_count_matched,199.073
T2_divergence_L1_count_matched,195.022
T2_divergence_L1_count_matched,201.783
T2_divergence_L1_count_matched,156.222
T2_divergence_L1_count_matched,192.211
T2_divergence_L1_count_matched,204.156
T2_divergence_L1_count_matched,181.561
T2_divergence_L1_count_matched,190.357
T2_divergence_L1_count_matched,187.66
T2_divergence_L1_count_matched,201.143
T2_divergence_L1_count_matched,173.923
T2_divergence_L1_count_matched,165.0
T2_divergence_L1_count_matched,215.262
T2_divergence_L1_count_matched,191.075
T2_divergence_L1_count_matched,191.268
T2_divergence_L1_count_matched,188.0
T2_divergence_L1_count_matched,199.346
T2_divergence_L1_count_matched,168.698
T2_divergence_L1_count_matched,191.52
T2_divergence_L1_count_matched,169.927
T2_divergence_L1_count_matched,182.93
T2_divergence_L1_count_matched,196.786
T2_divergence_L1_count_matched,161.472
T2_divergence_L1_count_matched,199.292
T2_divergence_L1_count_matched,160.486
T2_divergence_L1_count_matched,190.597
T2_divergence_L1_count_matched,203.595
T2_divergence_L1_count_matched,159.075
T2_divergence_L1_count_matched,215.85
T2_divergence_L1_count_matched,190.526
T2_divergence_L1_count_matched,210.091
T2_divergence_L1_count_matched,200.829
T2_divergence_L1_count_matched,168.707
T2_divergence_L1_count_matched,184.905
T2_divergence_L1_count_matched,191.822
T2_divergence_L1_count_matched,168.979
T2_divergence_L1_count_matched,179.444
T2_divergence_L1_count_matched,189.349
T2_divergence_L1_count_matched,189.375
T2_divergence_L1_count_matched,197.431
T2_divergence_L1_count_matched,178.833
T2_divergence_L1_count_matched,154.311
T2_divergence_L1_count_matched,183.347
T2_divergence_L1_count_matched,208.585
T2_divergence_L1_count_matched,171.439
T2_divergence_L1_count_matched,189.46
T2_divergence_L1_count_matched,182.537
T2_divergence_L1_count_matched,185.475
T2_divergence_L1_count_matched,187.396
T2_divergence_L1_count_matched,183.929
T2_divergence_L1_count_matched,157.333
T2_divergence_L1_count_matched,192.439
T2_divergence_L1_count_matched,160.375
T2_divergence_L1_count_matched,182.318
T2_divergence_L1_count_matched,181.238
T2_divergence_L1_count_matched,187.909
T2_divergence_L1_count_matched,186.283
T2_divergence_L1_count_matched,194.5
T2_divergence_L1_count_matched,207.146
T2_divergence_L1_count_matched,194.511
T2_divergence_L1_count_matched,169.314
T2_divergence_L1_count_matched,196.925
T2_divergence_L1_count_matched,190.405
T2_divergence_L1_count_matched,203.667
T2_divergence_L1_count_matched,205.309
T2_divergence_L1_count_matched,184.783
T2_divergence_L1_count_matched,189.22
