seed,class_name,n,mean_divergence,sd_divergence
377,RC,137,272.54014598540147,38.82921892485677
377,Retroposon,538,167.15985130111525,96.15784588313609
377,SINE,111662,178.16040371836434,85.22320905176456
378,DNA,32516,228.39312953622832,62.272389737287604
378,LINE,126839,227.87869661539432,84.80244247709963
378,LTR,39948,205.66108440973267,72.0935439783199
378,RC,136,276.8897058823529,34.18239846206491
378,Retroposon,517,167.37717601547388,97.55464124473394
378,SINE,111815,177.42249250994948,85.3799991591569
379,DNA,32501,226.98455432140548,62.61749062513473
379,LINE,126908,227.66110883474644,85.09356634135816
379,LTR,40398,204.82630328234072,72.01706774570006
379,RC,117,277.1709401709402,45.83923795966635
379,Retroposon,483,163.14285714285714,97.29921346924247
379,SINE,111851,177.64979302822505,85.4283555106041
380,DNA,32420,227.22643429981494,63.0756991489421
380,LINE,126603,227.60950372424034,84.96804742512043
380,LTR,39588,205.59060826513084,72.34413759539444
380,RC,111,272.4594594594595,40.97170717576954
380,Retroposon,472,167.83898305084745,94.82977347831674
380,SINE,112927,178.0493238995103,85.45355639268294
381,DNA,32359,227.16171698754596,62.841785811968585
381,LINE,127518,227.49989805360812,85.14034290372338
381,LTR,40510,204.3988151073809,72.26807569958048
381,RC,104,266.6923076923077,31.908546275939727
381,Retroposon,488,163.0389344262295,95.472726560507
381,SINE,112163,177.7445503419131,85.26714896249658
382,DNA,32640,227.2657475490196,62.52893911045833
382,LINE,126234,228.33224012548126,84.93017889559334
382,LTR,40152,204.9592050209205,71.96457849058633
382,RC,141,266.8936170212766,44.77424888831639
382,Retroposon,492,161.4471544715447,96.12366723378834
382,SINE,111886,177.146944211072,85.41329052093633
383,DNA,32204,227.4184262824494,62.41520411080454
383,LINE,126817,227.6412626067483,84.6960653223464
383,LTR,39807,204.98693697088453,72.0486393780997
383,RC,98,275.1020408163265,40.563251136636524
383,Retroposon,518,170.85714285714286,98.75263965556051
383,SINE,112749,177.7474833479676,85.16236732918186
384,DNA,32574,226.71959231288758,62.925436113751225
384,LINE,126556,227.59886532444136,84.47589127412186
384,LTR,39864,205.92685129440096,71.89328521231079
384,RC,135,271.25925925925924,40.2674324730274
384,Retroposon,496,166.72782258064515,96.16597983443475
384,SINE,112545,177.7567461904127,85.04385696532587
385,DNA,32308,227.8739631051133,62.614217728767
385,LINE,126712,227.15255066607742,85.16563410565935
385,LTR,40130,204.60864689758284,71.93146411353818
385,RC,120,271.05,36.548563583265484
385,Retroposon,486,163.39711934156378,96.70489193101376
385,SINE,112345,177.39980417464062,85.1601608270213
386,DNA,32465,226.7479439396273,62.717149870567305
386,LINE,125828,228.06539879835967,84.74077130745752
386,LTR,39730,205.54656430908634,72.21077469310036
386,RC,171,270.2456140350877,46.1332727544049
386,Retroposon,516,158.21511627906978,94.03868083096626
386,SINE,112803,177.14867512388855,85.19701323180138
387,DNA,32565,226.872931060955,62.94130152043852
387,LINE,126427,228.09379325618735,84.67965978657531
387,LTR,40349,205.06919626260873,72.32198163651925
387,RC,137,271.2773722627737,40.970120842561855
387,Retroposon,486,160.8641975308642,95.5375417671372
387,SINE,112892,177.56857881869396,85.28418679507838
388,DNA,32462,228.10233503789047,62.88760581807081
388,LINE,126613,227.8915435223871,84.68492075569384
388,LTR,40256,204.2778716216216,72.27981746187626
388,RC,144,272.5,45.014041019318505
388,Retroposon,528,161.6723484848485,95.17850371132677
388,SINE,112192,177.54517256132345,84.97068621119436
389,DNA,32743,227.65864459579146,62.948845236869765
389,LINE,127126,228.2520491480893,84.624269345359
389,LTR,40204,204.761068550393,72.22510605251104
389,RC,144,272.28472222222223,42.01350034255597
389,Retroposon,519,165.02119460500964,99.69971066200428
389,SINE,112499,177.59410305869386,85.18151517884863
390,DNA,32503,227.64181767836814,62.84693073254782
390,LINE,127813,227.83835760055706,85.00938329547506
390,LTR,40392,205.1921667656962,72.49224017889638
390,RC,131,275.2671755725191,44.2665114625128
390,Retroposon,483,163.6024844720497,98.3406813096831
390,SINE,112797,177.359424452778,85.31224889570353
391,DNA,32390,228.54353195430687,62.46383235582204
391,LINE,127178,227.58234914843763,84.86846604655925
391,LTR,39899,204.44101355923706,72.06546441825574
391,RC,150,264.81333333333333,43.286855074285796
391,Retroposon,501,157.44111776447104,98.9853263684853
391,SINE,112657,177.46674418811082,85.33399951280917
392,DNA,32210,227.53570319776466,62.220512864251
392,LINE,126741,227.57844738482416,84.82403437352838
392,LTR,40264,206.05205642757798,72.16857089425237
392,RC,134,262.3805970149254,45.279693774365235
392,Retroposon,480,166.05833333333334,94.54487874666836
392,SINE,112460,177.54313533700872,85.08803632878815
393,DNA,32253,227.88931262208166,62.678462623194136
393,LINE,127191,227.66768875156262,84.94380533544935
393,LTR,40328,205.16445149771872,72.34150659623732
393,RC,165,271.7090909090909,37.754713642191184
393,Retroposon,538,180.58550185873605,95.70127165169676
393,SINE,112344,177.35580894395784,85.02589833836379
394,DNA,32565,226.93750959619223,62.82114186037069
394,LINE,127099,227.7770635488871,84.60615091929597
394,LTR,40358,204.51278556915605,71.87600255208613
394,RC,127,274.43307086614175,37.0410690461492
394,Retroposon,519,172.07707129094413,96.92929824208969
394,SINE,112827,177.8281528357574,85.25281218306971
395,DNA,32748,227.86719799682425,62.917930981294234
395,LINE,127653,228.05564303228283,84.9466490004422
395,LTR,40178,204.947657922246,72.34795171181476
395,RC,127,281.81102362204723,45.16823012182373
395,Retroposon,549,172.82695810564664,100.18933406924454
395,SINE,112771,177.58115118248486,85.10719075003648
396,DNA,32547,227.39585829723168,62.9695016116013
396,LINE,127809,227.83601311331753,85.01342600655904
396,LTR,40182,205.24175003733015,72.17712963888356
396,RC,134,269.55970149253733,39.297280904383925
396,Retroposon,471,164.5244161358811,99.45571056260474
396,SINE,112041,177.53647325532617,85.2678216889083
397,DNA,32170,228.0008703761268,62.81655723190387
397,LINE,126486,227.84151605711304,84.97606768781293
397,LTR,40285,204.94074717636838,72.76125625055032
397,RC,125,268.008,44.1126731903656
397,Retroposon,493,150.80121703853956,95.5321226018928
397,SINE,111886,177.25659153066513,85.22963953237053
398,DNA,32429,228.50938974374787,62.25291927262737
398,LINE,126011,228.03384625151773,84.67159287228145
398,LTR,40219,205.35237077003407,72.37431641718901
398,RC,128,270.390625,43.1887634357523
398,Retroposon,564,165.53191489361703,95.9808678624233
398,SINE,113619,176.2572897138683,85.00887691716102
399,DNA,32731,227.8531361706028,63.069659509266195
399,LINE,126506,227.67476641424122,84.77835992283278
399,LTR,40304,204.84678940055576,72.13119582805805
399,RC,129,276.4108527131783,42.412081868497886
399,Retroposon,478,162.60878661087867,93.9803220199823
399,SINE,112550,178.21082185695246,85.30298479385068
400,DNA,32412,227.3342589164507,62.8935955704705
400,LINE,126901,227.28911513699654,84.84020012407815
400,LTR,39962,204.60642610479957,72.26290977027185
400,RC,128,271.8125,38.02563896570313
400,Retroposon,484,158.6404958677686,95.60954348999731
400,SINE,112562,177.3069508359837,85.1535767829737
401,DNA,32620,227.3270692826487,62.882591222875284
401,LINE,126302,227.61345030165793,85.03443614118524
401,LTR,39847,205.1165708836299,72.38429507025101
401,RC,136,273.0220588235294,46.006148392132246
401,Retroposon,489,156.60327198364007,92.77779856999481
401,SINE,113129,178.07541832774973,85.28177170054832
402,DNA,32134,227.85831206821436,62.68992053962233
402,LINE,126556,227.54176016941116,84.94369528518541
402,LTR,40369,205.75399440164483,72.41051146030078
402,RC,120,272.1166666666667,33.28818192024845
402,Retroposon,519,169.5684007707129,93.72975256523179
402,SINE,112459,177.42202046968228,85.10206430314152
403,DNA,32516,227.91757903801206,62.250703230128444
403,LINE,126362,227.81383643816972,84.91441997270819
403,LTR,40014,204.70042984955265,72.99745325318999
403,RC,155,270.9548387096774,42.39527392033736
403,Retroposon,516,156.57364341085272,94.92857577741624
403,SINE,113128,177.37893359734107,85.46946027099699
404,DNA,32629,226.56698029360385,63.203681943992315
404,LINE,126686,228.2022954391172,84.79933733783892
404,LTR,40187,204.93415781222782,72.50289314612705
404,RC,127,270.3622047244094,41.594909836097116
404,Retroposon,520,157.89807692307693,96.12323418481054
404,SINE,112747,177.72319440872042,85.25165520866871
405,DNA,32775,227.31710144927536,62.818849256866436
405,LINE,126488,227.91781038517487,84.86862704105836
405,LTR,39806,204.26551273677336,72.29851474813184
405,RC,152,262.7763157894737,44.4059024894245
405,Retroposon,483,162.43478260869566,99.32703888430466
405,SINE,112693,177.98072639826785,85.29831626346898
406,DNA,32741,227.4440304205736,62.524078544525736
406,LINE,125958,227.86354181552582,84.68805079251571
406,LTR,40553,204.64254185880205,71.94687333521598
406,RC,119,268.8235294117647,41.84960007214782
406,Retroposon,459,169.99346405228758,96.34077340145633
406,SINE,112709,177.79850766132253,85.64707299125675
407,DNA,32152,227.55128763373975,62.609909685509784
407,LINE,127141,227.2848569698209,85.11992257167921
407,LTR,40271,205.2600382409178,72.18104338398636
407,RC,129,268.984496124031,38.247254447974754
407,Retroposon,588,166.06972789115648,93.28952574759758
407,SINE,112499,177.66610369869954,85.41293944250204
408,DNA,32887,227.1627694833825,63.03571892795622
408,LINE,126584,227.45410952411046,85.13574463962462
408,LTR,40209,204.437812430053,72.57057644798078
408,RC,105,273.4761904761905,38.659957194097274
408,Retroposon,521,170.3454894433781,96.1361579603159
408,SINE,111952,177.08209768472202,84.78260143788849
409,DNA,32258,227.4518259036518,62.93392775061483
409,LINE,126562,228.21481961410217,84.73773589874017
409,LTR,40401,204.88648795821885,72.46772478292588
409,RC,140,272.45,43.064789230049314
409,Retroposon,443,163.66365688487585,97.27284570801397
409,SINE,112349,177.72327301533613,85.30774708739224
410,DNA,32369,228.04572275943033,62.96961904410028
410,LINE,127038,228.1973031691305,84.57184256790447
410,LTR,39498,205.3797660641045,72.0103783832015
410,RC,143,279.4755244755245,44.88148062449148
410,Retroposon,538,165.93308550185873,96.38512425019242
410,SINE,112966,177.77975674096632,85.5888692934023
411,DNA,32044,228.06628385969293,62.42902628857206
411,LINE,127675,227.45415312316428,85.07881713681095
411,LTR,40365,205.1642759816673,72.25294107348505
411,RC,137,275.37226277372264,38.99111021632691
411,Retroposon,448,177.29241071428572,98.84559900371256
411,SINE,112282,177.57270978429312,85.31503615154118
412,DNA,32664,227.71111927504285,62.59984386497231
412,LINE,126497,227.54422634528882,84.89110561682557
412,LTR,40016,205.4576919232307,72.18907918826109
412,RC,115,274.11304347826086,43.768315960767644
412,Retroposon,548,159.4397810218978,95.32800666869365
412,SINE,112635,178.04752519199184,85.43875644895425
413,DNA,32247,228.0180171798927,62.731453292405156
413,LINE,126005,227.72449505971986,85.25865862333964
413,LTR,40157,204.36003685534277,72.45465088365651
413,RC,119,273.79831932773106,37.01704804431111
413,Retroposon,524,159.72519083969465,94.88120764353117
413,SINE,112746,177.9942703067071,85.04719620463712
414,DNA,32900,227.18823708206688,62.86380832075137
414,LINE,125940,227.68099888835954,85.24055150486708
414,LTR,40204,204.09931847577354,72.57141927073505
414,RC,129,267.4263565891473,39.906241899476214
414,Retroposon,478,164.31589958158995,94.44868987534889
414,SINE,111957,177.73084309154407,85.19365961328971
415,DNA,32850,227.6572298325723,62.803173098421404
415,LINE,126669,227.510803748352,85.00592377726066
415,LTR,40296,205.4452799285289,72.20422874565776
415,RC,123,273.1056910569106,44.70023244480951
415,Retroposon,507,161.71005917159763,93.92489738358626
415,SINE,113006,177.25278303806877,85.29855697753366
416,DNA,32534,227.47750046105614,63.36404778823489
416,LINE,126186,228.46474252294232,84.96735366152012
416,LTR,40000,204.6039,71.85346724264599
416,RC,103,274.05825242718447,34.73361183523456
416,Retroposon,468,161.64529914529913,100.04314368091441
416,SINE,112714,177.34301861348192,85.3705516137799
417,DNA,32512,227.44854207677164,62.97849460093697
417,LINE,126657,227.37194943824662,84.87389946843139
417,LTR,40079,205.192794231393,72.09470874545435
417,RC,136,265.6029411764706,42.61856806945369
417,Retroposon,543,162.38489871086557,97.33436661737507
417,SINE,112825,177.55329935741193,85.41628461386881
418,DNA,32676,227.67664340800587,62.83335957300887
418,LINE,126555,227.88171150883016,84.26193703447743
418,LTR,39858,203.86717848361684,72.11937427480815
418,RC,143,269.006993006993,43.53609490399273
418,Retroposon,506,163.43873517786562,95.88514828502551
418,SINE,112596,177.776714980994,85.4085113877149
419,DNA,32705,228.18758599602506,63.05760796309715
419,LINE,126687,227.99322740296952,84.89905953385315
419,LTR,40078,204.32703727730924,72.43701592812093
419,RC,130,269.9307692307692,38.649746433945516
419,Retroposon,490,161.28775510204082,94.83285431866817
419,SINE,113046,177.42528705128885,84.80369366106964
420,DNA,32577,227.4920342572981,62.74822339828556
420,LINE,126918,227.95255992057864,84.69908783976081
420,LTR,40010,204.71809547613097,72.19515011444238
420,RC,125,272.816,45.43256699769451
420,Retroposon,551,173.36116152450091,100.95449307111667
420,SINE,112263,177.52878508502357,84.81483631282266
421,DNA,32407,227.26383188817232,62.81142984649965
421,LINE,127527,228.02773530311228,84.74727218451756
421,LTR,39687,205.07133318215034,71.72335639975084
421,RC,145,272.90344827586205,41.495878339226365
421,Retroposon,483,169.80745341614906,96.24159873708126
421,SINE,112878,178.03975088148266,85.3587402459912
422,DNA,32793,227.11063336687707,62.753158586944565
422,LINE,127451,227.8278632572518,84.91500977632161
422,LTR,40291,205.1416445360006,72.43917334369748
422,RC,105,272.62857142857143,38.790341739212586
422,Retroposon,490,159.71428571428572,96.79827541051019
422,SINE,112395,177.87752124204815,85.24441899538074
423,DNA,32253,228.61529160078132,62.52867299703633
423,LINE,127145,228.14687954697393,84.87612512746975
423,LTR,39993,204.93246318105668,72.1059174801905
423,RC,138,271.42753623188406,42.92171635092843
423,Retroposon,534,172.625468164794,99.8690443432761
423,SINE,113342,177.08259074306082,85.38841540254457
424,DNA,32479,228.4781243264879,62.351585837020444
424,LINE,126301,228.01887554334488,84.60738745874708
424,LTR,40218,204.55999801084093,72.35163891033213
424,RC,127,271.1417322834646,43.89944207301533
424,Retroposon,521,169.12476007677543,94.73197761429849
424,SINE,112101,177.39831937270853,84.98451429885823
425,DNA,32744,226.49905326166626,62.99545180052491
425,LINE,127063,227.2501121490914,84.77486676368687
425,LTR,39924,203.61965233944494,72.57928606547692
425,RC,143,274.04895104895104,38.8188060313156
425,Retroposon,575,162.69391304347826,96.30524053369737
425,SINE,111537,177.40106870365886,85.03858427049825
426,DNA,32208,227.65642076502732,62.67566866122729
426,LINE,128115,228.14824181399524,84.71991180013478
426,LTR,39962,204.53796106300985,72.3746724440083
426,RC,128,276.5234375,38.29367703268509
426,Retroposon,516,168.0503875968992,98.1372110352248
426,SINE,112813,177.7169829718206,85.20818727596765
427,DNA,32241,227.2408113892249,62.505352977023975
427,LINE,126601,227.62338370155055,85.01009484794025
427,LTR,40060,204.9290064902646,71.84310200292964
427,RC,146,269.1232876712329,45.17271124524199
427,Retroposon,534,165.61610486891385,94.23947801366808
427,SINE,112722,177.07960291691063,85.18209551449496
428,DNA,32388,227.3574163270347,62.98602809633694
428,LINE,127277,227.79273552959293,84.90564943528533
428,LTR,40263,205.7085910140824,72.07766212429088
428,RC,120,274.7,50.91407794837625
428,Retroposon,541,165.49353049907577,93.69024382554517
428,SINE,112584,178.26289703687914,85.28596759852576
429,DNA,32705,227.47448402384956,62.44239417278613
429,LINE,127073,227.96850629165914,84.88704749751594
429,LTR,39337,204.82571116251876,71.99295318556982
429,RC,130,273.83076923076925,42.07102757179513
429,Retroposon,488,165.5389344262295,97.69208967848829
429,SINE,113235,177.88736698017397,85.1272400811163
430,DNA,32180,227.27781230577997,63.02939826229677
430,LINE,126349,227.80242819492042,85.12628378317615
430,LTR,39966,205.5928038833008,72.48227445626773
430,RC,130,276.9384615384615,36.61898495550631
430,Retroposon,493,164.2576064908722,98.96700009324168
430,SINE,112656,177.71162654452493,85.13270553219627
431,DNA,32142,228.3546450127559,62.575797209566424
431,LINE,126331,227.4845762322787,84.93364869808207
431,LTR,40028,205.40224342959928,72.28050381742666
431,RC,140,276.1,36.71653967511489
431,Retroposon,486,156.440329218107,98.86709882221307
431,SINE,112778,177.65873663303125,85.2559704221403
432,DNA,32481,227.66602013484805,62.27719165394678
432,LINE,126930,227.8625226502797,84.99517288652143
432,LTR,39776,204.59440366049878,72.26692142520756
432,RC,135,271.31851851851854,43.24069616937983
432,Retroposon,520,157.8673076923077,93.65515555473841
432,SINE,113097,177.81957965286435,85.35493015528533
433,DNA,32396,227.49768489937028,62.6863609581704
433,LINE,125998,227.97249162685122,84.73505312379486
433,LTR,40472,205.7278859458391,72.37206784382317
433,RC,144,274.71527777777777,40.71882979559751
433,Retroposon,521,164.4971209213052,96.75921641373876
433,SINE,112614,177.8620952989859,85.40866879237525
434,DNA,32372,227.0441121957247,62.687933439229525
434,LINE,126797,227.89239493047944,84.91828430507475
434,LTR,40141,204.78139558057845,72.16071264801712
434,RC,125,273.368,44.551010942513976
434,Retroposon,523,162.33460803059273,94.87706087307554
434,SINE,112124,177.40181406300167,85.4805851336757
435,DNA,32521,227.3035577011777,62.630911519114406
435,LINE,126632,227.5546702255354,85.17898592402142
435,LTR,40530,205.37137922526523,72.33030098212879
435,RC,143,268.3076923076923,47.04056139495869
435,Retroposon,512,159.654296875,96.67759938953989
435,SINE,112539,177.49676112281077,85.34933483930544
436,DNA,32388,226.9652649129307,62.87120564724126
436,LINE,126510,227.8699549442732,84.6671197356146
436,LTR,40021,205.5064341220859,72.19938016229803
436,RC,112,271.9642857142857,45.02081434725271
436,Retroposon,526,157.8574144486692,94.72132737390571
436,SINE,112228,178.14995366575187,85.33617646145477
437,DNA,32536,227.76770346692894,63.06364147656575
437,LINE,127632,227.78460730851197,85.06694097131158
437,LTR,39980,204.46043021510755,72.1967651384966
437,RC,143,265.35664335664336,41.6600302472463
437,Retroposon,523,164.0057361376673,93.94389301076643
437,SINE,112028,178.14005427214624,85.18302461325379
438,DNA,32510,228.021931713319,62.89712305559628
438,LINE,127038,227.38024842960374,84.8658820291291
438,LTR,39809,205.41171594363084,72.3009617724184
438,RC,139,270.705035971223,43.03360795341142
438,Retroposon,574,161.71951219512195,97.33560107175062
438,SINE,112457,177.88405346043376,85.50132358458102
439,DNA,32296,227.5813103789943,62.41836840910389
439,LINE,126917,227.6566811380666,85.15326890869848
439,LTR,40498,205.4094029334782,72.06828274031994
439,RC,127,269.748031496063,40.44184480319391
439,Retroposon,475,166.15578947368422,97.75740619759709
439,SINE,112998,177.71328696083117,85.46654265068753
440,DNA,32321,227.302527768324,63.346648921842885
440,LINE,127424,227.27932728528378,84.90370663279037
440,LTR,40674,205.2886364753897,72.13065899156871
440,RC,152,275.75,41.73352968537409
440,Retroposon,482,161.34854771784234,92.77983849684604
440,SINE,112485,177.8909810196915,85.31324114172592
441,DNA,32389,228.9060174750687,63.069763368191815
441,LINE,126541,227.4655487154361,85.10612569982382
441,LTR,40703,205.66402967840207,72.15798328936364
441,RC,123,269.6910569105691,41.567484572435795
441,Retroposon,534,161.51498127340824,95.807717274858
441,SINE,113568,177.4657297830375,85.0591980462408
442,DNA,32584,227.63463663147556,62.851440922106754
442,LINE,126766,227.9041935534765,85.01737556084204
442,LTR,40169,205.08429385844806,72.27686211889922
442,RC,120,264.48333333333335,42.47469508097995
442,Retroposon,547,172.3180987202925,98.46359632070663
442,SINE,112446,178.2194208775768,85.5790835984465
443,DNA,32462,227.95536319388825,62.76748916283348
443,LINE,127780,228.1789560181562,84.6181068136467
443,LTR,40159,203.9089369755223,72.48371328796723
443,RC,136,271.9264705882353,39.02518650385799
443,Retroposon,490,163.71428571428572,95.24775427209585
443,SINE,112726,177.44709295104946,85.12754926020814
444,DNA,32551,228.04033670240545,63.19965336624596
444,LINE,127197,227.8911295077714,84.81887236433204
444,LTR,40479,205.38041947676572,72.21101519295684
444,RC,141,275.4751773049645,36.4243277678169
444,Retroposon,479,170.47807933194156,96.83220016715985
444,SINE,112147,177.75884330387794,85.25454634291972
445,DNA,32502,226.70392591225155,62.844025512734135
445,LINE,126466,228.13280249236948,84.86005947910095
445,LTR,40078,205.34619991017516,72.26041744581707
445,RC,95,271.2842105263158,49.60043784991265
445,Retroposon,503,170.610337972167,97.68325924977695
445,SINE,112368,178.05069058806777,85.13423167385942
446,DNA,32162,226.7708786766992,62.97920909882113
446,LINE,127905,227.53614792228606,84.85370146206073
446,LTR,40619,204.57847312833894,72.48143010359594
446,RC,120,279.26666666666665,47.222652285623354
446,Retroposon,495,162.63030303030303,94.99606951416725
446,SINE,112244,177.38549053846975,85.28675185386648
447,DNA,32391,228.01901762835357,62.90083095192726
447,LINE,126667,227.74538751213814,84.76402103454004
447,LTR,40488,204.7501481920569,72.2964814597089
447,RC,127,271.5590551181102,42.269412172473025
447,Retroposon,499,156.99599198396794,94.21273833243637
447,SINE,112587,177.79280023448533,85.49064727672322
448,DNA,32498,227.80968059572896,62.587112501828436
448,LINE,126772,227.73481525888997,84.97810521562617
448,LTR,39949,205.21074369821523,72.4670752955957
448,RC,140,275.5785714285714,37.68195245493958
448,Retroposon,565,167.1433628318584,95.52114520676413
448,SINE,112832,177.47959798638684,84.97835345858098
449,DNA,32290,227.28631155156395,62.55947236697153
449,LINE,126469,227.73029754327146,85.03793492860491
449,LTR,40083,204.80410647905595,72.58571019184441
449,RC,129,277.9922480620155,39.46532107831424
449,Retroposon,521,169.01151631477927,99.06974153066227
449,SINE,112941,177.33671563028483,85.14900978017042
450,DNA,32427,227.21346408856817,62.680161748597826
450,LINE,126922,227.38542569452105,84.80993641342172
450,LTR,40210,205.3125093260383,72.54618009860343
450,RC,106,279.0377358490566,35.30859228591878
450,Retroposon,533,168.07129455909944,97.7197748245334
450,SINE,112529,177.70048609691725,85.32796171702257
451,DNA,32680,227.44176866585067,62.99166640345614
451,LINE,126096,227.1234852810557,85.06405627518043
451,LTR,39991,205.17116351179016,72.10445146678771
451,RC,131,268.60305343511453,41.69640901837566
451,Retroposon,472,154.00635593220338,95.79271164170018
451,SINE,112668,177.67229381900805,85.09250803763217
452,DNA,32578,228.08333844926022,62.35191819227729
452,LINE,126635,227.6930864295021,84.55406408916781
452,LTR,39956,204.70695264791271,72.06160979245696
452,RC,145,265.8551724137931,45.75843307395989
452,Retroposon,514,160.39494163424123,94.44821143713435
452,SINE,113118,177.27241464665218,85.23752575895993
453,DNA,32155,227.36824755092522,63.02803787778385
453,LINE,127124,227.4258519241056,84.89466966508063
453,LTR,40021,205.3850728367607,72.49543731943373
453,RC,140,275.6857142857143,42.64824325879349
453,Retroposon,522,171.42528735632183,94.18437516541991
453,SINE,112615,177.90324557119388,85.27003429407411
454,DNA,32715,228.00568546538284,62.89509688651783
454,LINE,127486,228.15404044365656,84.63918028558545
454,LTR,40378,205.04465302887712,72.42846315343274
454,RC,153,272.44444444444446,37.39593646249609
454,Retroposon,488,171.84631147540983,93.21497576948815
454,SINE,113323,177.84756845477088,85.37093169650215
455,DNA,32323,228.53590322680444,63.0091397359222
455,LINE,126171,227.7383630152729,84.70487661625916
455,LTR,40354,204.3276750755811,72.10572837604393
455,RC,119,281.94117647058823,42.10097787595575
455,Retroposon,550,164.65454545454546,95.34450800445492
455,SINE,113036,177.93176510138363,85.33843221067
456,DNA,32400,227.3548148148148,63.18840265352479
456,LINE,127267,228.4577463128698,84.91530319419932
456,LTR,40506,204.76080086900706,72.40756734628337
456,RC,111,270.76576576576576,39.71859458673147
456,Retroposon,443,163.73363431151242,98.63417794227995
456,SINE,112088,177.65519056455642,85.2897342805293
457,DNA,32477,228.14868984204207,63.14714023297642
457,LINE,126474,227.90622578553695,84.70532141032615
457,LTR,39892,205.32081620375013,72.07471901215744
457,RC,113,277.21238938053096,34.65083771668229
457,Retroposon,532,166.54887218045113,94.0466582463165
457,SINE,112140,177.29233101480293,85.22733825934341
458,DNA,32573,227.05240536640775,62.63898556027525
458,LINE,126453,227.77146449669047,84.69367833446829
458,LTR,40716,204.7163522939385,71.70676044750378
458,RC,154,272.35714285714283,41.36983633120273
458,Retroposon,542,156.86162361623616,95.82118014381548
458,SINE,113005,177.4469182779523,85.21396514718865
459,DNA,32254,227.59301171947666,62.62027392184619
459,LINE,126654,227.62465457072022,85.20482666609028
459,LTR,40310,204.78523939469113,72.02983095353781
459,RC,164,268.5792682926829,44.72490231704797
459,Retroposon,520,170.35576923076923,94.98019209178774
459,SINE,112077,177.99136308073915,85.3524172148545
460,DNA,32160,227.59897388059701,62.8118411864012
460,LINE,126948,228.04512083687808,84.59103073006526
460,LTR,40387,204.54443261445513,72.08583885487381
460,RC,145,259.37931034482756,43.926124339900234
460,Retroposon,515,151.50291262135923,97.10951425327453
460,SINE,112745,177.52728724111935,85.05960325715495
461,DNA,32289,227.80711697482116,62.10796804077076
461,LINE,126268,228.00959863148225,84.92015933742832
461,LTR,40024,205.53210573655807,71.93168577304665
461,RC,121,274.9834710743802,46.74177056150494
461,Retroposon,522,165.59386973180077,96.60638132448283
461,SINE,112330,177.34051455532804,85.34381705010672
462,DNA,32719,228.55805495277974,62.75705473803665
462,LINE,126481,227.59796333046071,84.78100078848364
462,LTR,40186,204.8293186681929,72.37004826823811
462,RC,112,271.05357142857144,42.446150609102496
462,Retroposon,490,170.3795918367347,93.1427409718641
462,SINE,112275,177.41266533066133,85.17658074685595
463,DNA,32885,228.25443211190512,62.49402712320848
463,LINE,125964,228.1607046457718,84.69832454998472
463,LTR,40368,205.54481272294888,72.5031562267907
463,RC,145,272.6620689655172,41.76687694229107
463,Retroposon,545,166.51192660550458,96.2797355232916
463,SINE,112954,177.92910388299663,85.37619420186412
464,DNA,32707,227.7175528174397,62.58036610093097
464,LINE,127196,227.00253938803107,85.06603294779315
464,LTR,40264,205.53203854559905,72.23347088621401
464,RC,133,276.70676691729324,47.45710876416665
464,Retroposon,526,175.6958174904943,97.13439134779512
464,SINE,113057,177.2993888038777,85.2391721226408
465,DNA,32649,227.70152225183008,62.36311871280273
465,LINE,127175,228.20301946137212,84.85217790642238
465,LTR,40433,204.86745974822546,71.8534630843767
465,RC,130,270.7769230769231,42.900289650199404
465,Retroposon,525,159.47047619047618,94.5586519159098
465,SINE,112277,176.93303169838882,84.99707925658306
466,DNA,32606,227.3220879592713,62.66389133852665
466,LINE,126803,227.83135257052277,85.04964138435521
466,LTR,39877,205.58519948842692,72.01878061839749
466,RC,117,271.991452991453,47.52803863892529
466,Retroposon,567,158.13932980599648,93.98889191886656
466,SINE,111514,176.64992736338039,85.13048528759226
467,DNA,33108,227.30892835568443,62.987041141182175
467,LINE,127249,227.6867323122382,84.9653732000514
467,LTR,40151,204.47052377275784,72.1722127609319
467,RC,130,263.6,44.34126399086625
467,Retroposon,498,166.65662650602408,96.83634481419129
467,SINE,112707,177.9447771655709,85.27917442855016
468,DNA,32558,227.22443024755822,62.96726384201375
468,LINE,125675,227.65945494330614,84.84955451593675
468,LTR,40379,205.92741276406053,71.9656932375788
468,RC,152,272.30263157894734,35.84947321672799
468,Retroposon,466,164.00643776824035,95.48510636719364
468,SINE,112477,177.69537772166754,85.21568959049644
469,DNA,32858,227.24681964818308,62.7254194773116
469,LINE,127082,227.8414645661856,85.01179439067765
469,LTR,39925,204.32956793988728,72.3112290871816
469,RC,121,266.22314049586777,46.19246255341726
469,Retroposon,453,163.05518763796908,94.55420698243614
469,SINE,112803,177.23306117745096,85.16592405321816
470,DNA,32751,227.67808616530792,62.2838093697231
470,LINE,127168,227.56153277554102,84.98199886108904
470,LTR,40142,205.71675551791142,72.45134427590524
470,RC,136,273.25,40.72644573680523
470,Retroposon,532,167.71804511278197,96.35979439125938
470,SINE,113281,177.8013347339801,85.07276508353652
471,DNA,32574,227.82771535580525,62.87848526490668
471,LINE,126936,227.218669250646,84.77035575314332
471,LTR,40120,205.140777666999,72.2528456262461
471,RC,131,268.0763358778626,49.08671534351663
471,Retroposon,486,163.82510288065845,94.5301151063853
