subfamily_name,subfamily_name,subfamily_name.1,class_name,Observed_TEs_number,Total_TEs_number,Observed_Odds_Ratio,Enrichment_p_value,Enrichment_p_value_adjusted,Average_divergence_genes,Average_divergence_all,Observed_TEs_number_log,Total_TEs_number_log,Random_Odds_Ratio_Mean,Random_Odds_Ratio_SD,Random_Odds_Ratio_Quantile_Of_Observed,p_raw_empirical,p_raw_empirical_clamped,p_adjusted_empirical_bh,Status,OR_Observed_to_Random,Enrichment_p_value_adjusted_log,avg_weight,total_weight,node_degree,gene_number
L1M3a,L1M3a,L1M3a,LINE,41,384,1.249215231015321,0.175063805137987,0.2482604581547384,269.9268292682927,275.3359375,1.6127838567197357,2.584331224367531,2.608492414399325,0.4954061405106533,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.4789031488531226,-0.6050924474721519,0.007828471516706886,1.3151832148067568,168.0,33.0
LTR12B,LTR12B,LTR12B,LTR,29,127,3.092569543362958,1.3239228164528972e-06,4.274699941258931e-06,73.06896551724138,98.45669291338582,1.462397997898956,2.103803720955957,2.090003834596241,0.9740649993172116,0.104,0.208,0.208,0.3115910878112713,Non-Significant,1.47969563125725,-5.369094364778854,0.005633454418735866,0.5577119874548507,99.0,17.0
HERV9N-int,HERV9N-int,HERV9N-int,LTR,7,90,0.8813886773939121,1.0,1.0,65.28571428571429,79.32222222222222,0.8450980400142568,1.9542425094393248,2.6060667259980934,1.1851547626929622,0.964,0.072,0.072,0.1323086816720258,Non-Significant,0.3382064889594684,0.0,0.010408461254422314,0.7910430553360959,76.0,7.0
LTR60,LTR60,LTR60,LTR,5,35,1.7417919297393134,0.2274895342261029,0.306266828763764,151.6,134.05714285714285,0.6989700043360189,1.5440680443502757,1.791482161222572,1.3712823783415165,0.354,0.708,0.708,0.7918238747553816,Non-Significant,0.972263060967714,-0.5139000383386322,0.016746935948743,1.0215630928733228,61.0,5.0
EUTREP4,EUTREP4,EUTREP4,DNA,25,316,0.8978308752129227,0.6901488642840728,0.7636400308583691,254.28,236.5759493670886,1.3979400086720375,2.499687082618404,1.5765266995708953,0.3825459958274081,0.968,0.064,0.064,0.1207128712871288,Non-Significant,0.569499314827524,-0.11711131348265012,0.005209698233450688,0.6876801668154908,132.0,19.0
Eulor1,Eulor1,Eulor1,DNA,3,90,0.3603707342165069,0.0889679750107501,0.139684609117153,231.66666666666663,247.62222222222223,0.4771212547196624,1.9542425094393248,1.5518071513628968,0.7589144800669647,0.978,0.044,0.044,0.089012389380531,Non-Significant,0.23222649405888235,-0.8548514431608369,0.005092468531888849,0.22406861540310938,44.0,3.0
L1M2b,L1M2b,L1M2b,LINE,22,166,1.5966426379886998,0.0523266555111964,0.0868060482573258,246.77272727272728,247.0421686746988,1.3424226808222062,2.220108088040055,2.893112463166387,0.8764005754176794,0.946,0.1080000000000001,0.1080000000000001,0.1873201820940821,Non-Significant,0.5518771421147048,-1.0614500140715453,0.006602255809582361,0.7460549064828068,113.0,19.0
L1P4e,L1P4e,L1P4e,LINE,7,153,0.5010634150942493,0.0834477562463625,0.1322895775167716,209.0,205.8823529411765,0.8450980400142568,2.184691430817599,2.6286046587305107,0.8215039724687475,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.19061954159977743,-0.8784743705158796,0.00529379471593178,0.2593959410806572,49.0,7.0
LTR27E,LTR27E,LTR27E,LTR,12,177,0.7600546437280242,0.4247313846767725,0.5148122722010084,193.25,198.70056497175145,1.0791812460476249,2.2479732663618064,1.743709854843327,0.5666445627117567,0.988,0.024,0.024,0.0523511450381679,Non-Significant,0.4358836658615521,-0.28835110884291815,0.010408158083879734,0.8118363305426193,78.0,9.0
Tigger17,Tigger17,Tigger17,DNA,20,140,1.741791970611907,0.0340633877706466,0.0595328015624604,151.85,188.38571428571427,1.3010299956639813,2.146128035678238,1.9753552300955,0.6834842293855065,0.574,0.8520000000000001,0.8520000000000001,0.8934275229357799,Non-Significant,0.8817613885719677,-1.2252436794423958,0.006371446014229019,0.7900593057643984,124.0,15.0
L1P3b,L1P3b,L1P3b,LINE,6,79,0.8589658733319502,1.0,1.0,126.5,145.63291139240508,0.7781512503836436,1.8976270912904412,2.668849682753802,1.1977646100559731,0.958,0.084,0.084,0.1519177215189875,Non-Significant,0.32184872714361434,0.0,0.007633065558336314,0.29005649121677995,38.0,5.0
CR1-11_Crp,CR1-11_Crp,CR1-11_Crp,LINE,4,32,1.4929645067705088,0.3582605758795814,0.4514198469598003,288.25,279.6875,0.6020599913279624,1.505149978319906,1.890047900228703,1.3941466100905062,0.46,0.92,0.92,0.9397319034852548,Non-Significant,0.7899082909961459,-0.3454193508062368,0.019198443017178223,0.4415641893950991,23.0,4.0
LTR22C0,LTR22C0,LTR22C0,LTR,3,87,0.3732411179749522,0.086876071718763,0.1368769108628715,116.0,120.11494252873564,0.4771212547196624,1.9395192526186185,1.7415661369270432,0.77381129278631,0.996,0.008,0.008,0.0200526315789473,Significant,0.21431349063408425,-0.8636698048283507,0.00429116829082629,0.1802290682147042,42.0,3.0
LTR68,LTR68,LTR68,LTR,24,290,0.9429249420381182,0.917004080815985,0.9442663642997036,234.25,244.59310344827583,1.380211241711606,2.462397997898956,1.6516893615610877,0.4110516178743191,0.966,0.068,0.068,0.1272078559738135,Non-Significant,0.5708851579372748,-0.024905480036599398,0.007276108353220873,0.6985064019092038,96.0,16.0
CR1-L3B_Croc,CR1-L3B_Croc,CR1-L3B_Croc,LINE,9,29,4.702838295926215,0.0005843565433611,0.0014211053809826,203.44444444444449,238.31034482758625,0.9542425094393248,1.462397997898956,2.3725120463571057,1.9108320166585455,0.066,0.132,0.132,0.2245178571428571,Non-Significant,1.9822189325222728,-2.8473737161032737,0.005050359207718223,0.2626186788013476,52.0,8.0
LTR28,LTR28,LTR28,LTR,4,102,0.4265612771535156,0.1109279405297159,0.1690541813672871,147.0,152.7156862745098,0.6020599913279624,2.008600171761917,1.68431331456016,0.7196527220513921,0.996,0.008,0.008,0.0200526315789473,Significant,0.25325530200710156,-0.7719740829740376,0.011046568028201434,0.3755833129588487,34.0,4.0
L1M2a1,L1M2a1,L1M2a1,LINE,5,76,0.7359684104105453,0.6836314929942244,0.7578960198762352,206.8,201.93421052631575,0.6989700043360189,1.8808135922807916,3.187096814728744,1.5851900644072023,0.992,0.016,0.016,0.0370953346855984,Significant,0.2309212594387987,-0.1203903736444369,0.0066464813329446875,0.319031103981345,48.0,5.0
MER132,MER132,MER132,DNA,3,37,0.922125131202766,1.0,1.0,213.66666666666663,250.9189189189189,0.4771212547196624,1.568201724066995,1.6383023211804195,1.272176713587909,0.6,0.8,0.8,0.8569821930646673,Non-Significant,0.5628540711206232,0.0,0.0011024501755886994,0.02315145368736269,21.0,3.0
X2_LINE,X2_LINE,X2_LINE,LINE,13,183,0.7991751048627939,0.5131218664431036,0.6017752014206805,265.61538461538464,271.94535519125685,1.1139433523068367,2.2624510897304293,1.702547998775915,0.5145206781534452,0.976,0.048,0.048,0.0957486910994765,Non-Significant,0.4693994562487394,-0.22056571308657097,0.009801356737231058,0.8135126091901779,83.0,10.0
UCON8,UCON8,UCON8,DNA,20,183,1.2823008178795896,0.2934515232146121,0.376870888802586,260.75,281.78688524590166,1.3010299956639813,2.2624510897304293,1.6823793056841323,0.5373879498371651,0.738,0.524,0.524,0.6433211600429646,Non-Significant,0.7621948353425255,-0.4238074081080508,0.006444818854826825,0.5606992403699338,87.0,12.0
MARE6,MARE6,MARE6,LINE,13,151,0.9844910822809876,1.0,1.0,265.53846153846155,281.6158940397351,1.1139433523068367,2.1789769472931693,1.7463938184591774,0.5896214376141803,0.916,0.1679999999999999,0.1679999999999999,0.2681899441340782,Non-Significant,0.5637279930076667,0.0,0.005139838951015541,0.436886310836321,85.0,12.0
Eulor6B,Eulor6B,Eulor6B,DNA,2,57,0.3800273225976725,0.236546082781934,0.3162247632979539,298.5,253.40350877192984,0.3010299956639812,1.7558748556724917,1.561575867675141,0.8841230728192929,0.94,0.1200000000000001,0.1200000000000001,0.2053293413173654,Non-Significant,0.24336142128237004,-0.5000041238327988,0.010028510701900528,0.05014255350950264,5.0,2.0
MER68B,MER68B,MER68B,LTR,36,347,1.2097333199564675,0.2944670243028445,0.3777506271359722,205.69444444444449,227.39481268011528,1.5563025007672873,2.5403294747908736,1.6191549439346815,0.3923306457129978,0.844,0.312,0.312,0.4291407942238268,Non-Significant,0.7471387000287413,-0.42279480597909974,0.005975899317927816,1.0338305820015121,173.0,34.0
MER123,MER123,MER123,DNA,4,47,0.9721629295156984,1.0,1.0,267.5,248.59574468085103,0.6020599913279624,1.6720978579357175,1.6110908829270902,1.0889925369546654,0.63,0.74,0.74,0.8172173913043479,Non-Significant,0.6034190496748615,0.0,0.006135905419887803,0.21475668969607312,35.0,2.0
MER95,MER95,MER95,LTR,13,105,1.4767366472980648,0.2222008643063707,0.3002075507117987,161.53846153846155,173.6095238095238,1.1139433523068367,2.0211892990699383,1.6490609988637066,0.6984779451038367,0.494,0.988,0.988,0.989731814198072,Non-Significant,0.8955015298497856,-0.5225783887375544,0.005065258073287972,0.359633323203446,71.0,8.0
MER57D,MER57D,MER57D,LTR,34,342,1.1536544051886668,0.4426039634873686,0.5308460968164347,186.9705882352941,185.66666666666663,1.5314789170422551,2.534026106056135,1.6280920345408378,0.3691033088231126,0.902,0.1959999999999999,0.1959999999999999,0.298306258322237,Non-Significant,0.7085928686543975,-0.2750313715578469,0.005352931304240851,0.9421159095463898,176.0,27.0
Eulor6A,Eulor6A,Eulor6A,DNA,0,28,0.0,0.1696744558643732,0.2424223788162232,,252.17857142857144,-inf,1.4471580313422192,1.600166781133978,1.3476843872126778,0.93,0.1399999999999999,0.1399999999999999,0.2342898975109809,Non-Significant,0.0,-0.6154272914868281,,,,
Eulor5A,Eulor5A,Eulor5A,DNA,12,109,1.292876486727356,0.3940381441920838,0.4842855901199482,245.25,271.0,1.0791812460476249,2.037426497940624,1.550649298801658,0.6613251587686682,0.564,0.8720000000000001,0.8720000000000001,0.9060872727272729,Non-Significant,0.8337645963703663,-0.3148984531597286,0.005824698750165313,0.4892746950138863,84.0,8.0
MER61C,MER61C,MER61C,LTR,11,244,0.4933830973988901,0.0167210461983524,0.0316951174207576,139.45454545454547,142.77868852459017,1.041392685158225,2.3873898263387296,1.7271540880542886,0.4800990594710538,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.2856624668356642,-1.49900763496023,0.006816979664117649,0.5385413934652943,79.0,10.0
HERVK14-int,HERVK14-int,HERVK14-int,LTR,7,88,0.9031513614212492,1.0,1.0,164.28571428571428,113.22727272727272,0.8450980400142568,1.944482672150169,2.764164399235285,1.1320559429815786,0.984,0.032,0.032,0.0673591160220995,Non-Significant,0.326735762052036,0.0,0.009325637293307786,0.5315613257185438,57.0,7.0
MER61E,MER61E,MER61E,LTR,24,252,1.100079113737754,0.6546649840185061,0.7336098791501495,167.33333333333334,150.0793650793651,1.380211241711606,2.401400540781544,1.6459077373570363,0.4410110049238209,0.896,0.2079999999999999,0.2079999999999999,0.3115910878112713,Non-Significant,0.6683722840408038,-0.13453482887633006,0.010242281255772997,1.2802851569716247,125.0,19.0
UCON69,UCON69,UCON69,DNA,1,24,0.4543804978518821,0.7180719006212952,0.7824177144043283,228.0,250.54166666666663,0.0,1.380211241711606,1.723488037345838,1.622048135181509,0.722,0.556,0.556,0.6661509433962265,Non-Significant,0.26364006480232116,-0.10656132542270545,0.010856832515204867,0.10856832515204867,10.0,1.0
MER133A,MER133A,MER133A,DNA,1,56,0.1900136606008552,0.0907094912414836,0.1418344028577507,307.0,281.2678571428572,0.0,1.7481880270062005,1.5550500730901773,0.9525380899382916,0.976,0.048,0.048,0.0957486910994765,Non-Significant,0.12219134540359995,-0.8482184154214898,0.003763530847899006,0.026344715935293042,7.0,1.0
LTR18A,LTR18A,LTR18A,LTR,3,138,0.2322389136879849,0.0035752070564518,0.007695784680837,137.33333333333334,155.3768115942029,0.4771212547196624,2.1398790864012365,1.884678306661947,0.6575031536919569,0.998,0.004,0.004,0.0107072599531616,Significant,0.12322469721600153,-2.113747091858043,0.013544334097816565,0.311519684249781,23.0,3.0
LTR38-int,LTR38-int,LTR38-int,LTR,6,59,1.1831039470571851,0.6432739743549938,0.723683221149368,192.33333333333331,202.66101694915253,0.7781512503836436,1.7708520116421442,2.1416189289909275,1.2384862385993642,0.73,0.54,0.54,0.6573162939297126,Non-Significant,0.5524343901903367,-0.140451496527901,0.009600991855760714,0.3744386823746678,39.0,6.0
MER72B,MER72B,MER72B,LTR,8,124,0.7207414743239449,0.5222979103779243,0.6073107950782985,156.625,180.0,0.9030899869919436,2.093421685162235,1.7245444438640365,0.6565101525576426,0.97,0.06,0.06,0.1148743718592965,Non-Significant,0.4179315162844062,-0.2165889991322212,0.005227204249168695,0.23522419121259128,45.0,6.0
LTR47B3,LTR47B3,LTR47B3,LTR,14,81,2.1837391795870342,0.0154686930162128,0.0296656310696833,135.71428571428572,168.53086419753086,1.146128035678238,1.9084850188786495,1.7313902241133643,0.8861882778765752,0.212,0.424,0.424,0.5445303370786516,Non-Significant,1.2612634339582895,-1.5277464085884178,0.007926667043925755,0.7054733669093922,89.0,10.0
Eulor9C,Eulor9C,Eulor9C,DNA,18,118,1.8811353276647875,0.0205576372139709,0.0382693474520663,250.61111111111111,233.4915254237288,1.255272505103306,2.071882007306125,1.5653373470770298,0.6037751726756009,0.246,0.492,0.492,0.6139257641921397,Non-Significant,1.2017443595640585,-1.417148943063793,0.005522067807251402,0.535640577303386,97.0,15.0
HERVL18-int,HERVL18-int,HERVL18-int,LTR,7,90,0.8813886773939121,1.0,1.0,160.57142857142858,160.8111111111111,0.8450980400142568,1.9542425094393248,2.58762041290872,1.1376964039223971,0.978,0.044,0.044,0.089012389380531,Non-Significant,0.34061745416637496,0.0,0.013556217107778518,0.6371422040655903,47.0,6.0
L1M3b,L1M3b,L1M3b,LINE,26,326,0.9057317873766496,0.6952093387216003,0.76775292189255,232.6153846153846,249.62269938650303,1.414973347970818,2.513217600067939,2.8382141933410385,0.5915697924274608,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.3191203079392878,-0.11477852205598243,0.0058870961928208605,0.5945967154749069,101.0,22.0
LTR1B,LTR1B,LTR1B,LTR,12,305,0.4280171009314119,0.0015666227134728,0.0035741512205579,136.0,148.16065573770493,1.0791812460476249,2.484299839346786,1.641741301763619,0.4005363780777514,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.2607092240851955,-2.4468270766584372,0.007673827721887359,0.682970667247975,89.0,11.0
LTR9C,LTR9C,LTR9C,LTR,9,126,0.8039039548009875,0.6366454965750018,0.7169318252071202,156.77777777777777,144.95238095238096,0.9542425094393248,2.100370545117563,1.801304378602122,0.7062801584078854,0.956,0.088,0.088,0.1586498422712935,Non-Significant,0.44628990211240505,-0.1445221404884807,0.007244286670853782,0.34772576020098156,48.0,8.0
UCON80,UCON80,UCON80,DNA,10,47,2.824527498558766,0.0065659958665021,0.0135958936148767,258.1,232.91489361702128,1.0,1.6720978579357175,1.6521703969656611,1.0474198411562972,0.084,0.168,0.168,0.2681899441340782,Non-Significant,1.7095860715978386,-1.8665922423423442,0.005313989502489676,0.196617611592118,37.0,7.0
LTR52-int,LTR52-int,LTR52-int,LTR,6,66,1.0450751506625229,0.8277561118860631,0.8801164984983909,239.16666666666663,234.9848484848485,0.7781512503836436,1.8195439355418688,2.2634915322053724,1.1994801913865705,0.866,0.268,0.268,0.3795836431226766,Non-Significant,0.4617093264070142,-0.05545983772901467,0.011663142056295518,0.67646223926514,58.0,6.0
MARE10,MARE10,MARE10,DNA,7,83,0.9625692158379924,1.0,1.0,243.0,250.9277108433735,0.8450980400142568,1.919078092376074,1.6103333547533754,0.8067931393017841,0.758,0.484,0.484,0.6079252747252747,Non-Significant,0.5977453134139491,0.0,0.004676791427403753,0.28996106849903264,62.0,6.0
MER67D,MER67D,MER67D,LTR,51,879,0.6437056413815505,0.0015024575379831,0.0034553500320215,183.62745098039213,186.6439135381115,1.7075701760979365,2.943988875073772,1.6006491580066449,0.2336732115174359,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.4021528628941922,-2.461507951393865,0.006857380845666802,1.4949090243553629,218.0,41.0
MER92D,MER92D,MER92D,LTR,8,150,0.5887747201234292,0.1902930523375917,0.2649268682361356,204.875,211.39333333333332,0.9030899869919436,2.1760912590556813,1.750913620180077,0.5934136807250938,0.994,0.012,0.012,0.0288757894736842,Significant,0.3362671426719927,-0.5768739943831568,0.006499858038018816,0.5589877912696182,86.0,8.0
MER50-int,MER50-int,MER50-int,LTR,30,141,2.8245276326002604,6.667555551474155e-06,2.0002666654422467e-05,146.9,157.70921985815602,1.4771212547196624,2.14921911265538,2.935535575619353,0.962103620076884,0.434,0.868,0.868,0.904397447584321,Non-Significant,0.9621847733881844,-4.698912102530994,0.007964664356024994,1.1230176741995241,141.0,20.0
Tigger6,Tigger6,Tigger6,DNA,16,170,1.0857923683348256,0.684748050605509,0.758398276978776,166.9375,199.25882352941176,1.2041199826559248,2.230448921378274,1.9155630286036265,0.63870089579681,0.92,0.1599999999999999,0.1599999999999999,0.2597727272727273,Non-Significant,0.5668267512587813,-0.12010266235176732,0.005804003017714362,0.4469082323640059,77.0,12.0
MER83C,MER83C,MER83C,LTR,11,150,0.8270378812385235,0.6641483585066823,0.7402922388429853,146.1818181818182,170.66,1.041392685158225,2.1760912590556813,1.6587869092600238,0.5693702537641206,0.95,0.1,0.1,0.1761171032357474,Non-Significant,0.4985799421382345,-0.1305968036980808,0.0056941266244498944,0.3359534708425438,59.0,9.0
L1P4a,L1P4a,L1P4a,LINE,27,297,1.0450751541396075,0.836814006153058,0.8831748929205405,189.4814814814815,183.8989898989899,1.4313637641589874,2.4727564493172123,2.79694183029336,0.6211742433521374,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.37364922745997675,-0.05395328565320645,0.004898989049350573,0.5633837406753159,115.0,19.0
L1P4d,L1P4d,L1P4d,LINE,8,85,1.0857923658136828,0.8465456824267164,0.8917988156808634,202.0,211.9058823529412,0.9030899869919436,1.9294189257142929,2.929383009047331,1.2604310557996348,0.976,0.048,0.048,0.0957486910994765,Non-Significant,0.370655650852155,-0.04973310873412108,0.008809732779233491,0.5373936995332429,61.0,7.0
MER101B,MER101B,MER101B,LTR,11,205,0.5925683673700818,0.1060669825599167,0.1629496788521301,197.3636363636364,209.5951219512195,1.041392685158225,2.311753861055754,1.6254317413317452,0.4681044992585947,0.996,0.008,0.008,0.0200526315789473,Significant,0.3645605978412726,-0.787946491123263,0.009669944270690652,0.5318469348879858,55.0,9.0
Eulor6D,Eulor6D,Eulor6D,DNA,8,71,1.327079564747071,0.4013058326032441,0.4905802852037519,259.25,272.3943661971831,0.9030899869919436,1.8512583487190752,1.5844902053938703,0.8472416351394234,0.512,0.976,0.976,0.9820140845070424,Non-Significant,0.8375435583189279,-0.3092899086352585,0.007894640483058117,0.2131552930425692,27.0,4.0
MER110-int,MER110-int,MER110-int,LTR,24,209,1.355773198503107,0.1758018478582805,0.2489981562602412,271.3333333333333,268.27272727272725,1.380211241711606,2.320146286111054,2.457334917632066,0.6422168283342554,0.974,0.052,0.052,0.1019485420240138,Non-Significant,0.5517250370615152,-0.603803868683251,0.0055705893988651336,0.7631707476445233,137.0,20.0
HERVL66-int,HERVL66-int,HERVL66-int,LTR,4,27,1.8175220114365505,0.2909662252239626,0.3760196715083039,85.5,117.85185185185183,0.6020599913279624,1.4313637641589874,2.520465558052505,2.067406000819136,0.484,0.968,0.968,0.9774063604240284,Non-Significant,0.7211056725730068,-0.4247894343169313,0.014690046439760142,0.26442083591568255,18.0,2.0
HERVL32-int,HERVL32-int,HERVL32-int,LTR,7,36,2.522595228007236,0.0339108690033829,0.0594480418264826,201.7142857142857,186.0,0.8450980400142568,1.5563025007672873,2.478805992761865,1.8754630692646077,0.324,0.648,0.648,0.7414054054054054,Non-Significant,1.017665454808983,-1.2258624461413237,0.009703521853762226,0.38814087415048903,40.0,5.0
